code,name,vintage,grower,colour,region,appellation,currency,tax,pack,size,lwin,bordeauxCode,productType,url,offer_price,offer_cs,offer_btl
LATO08D,"Chateau Latour Premier Cru Classe, Pauillac",2008,Chateau Latour,Red,Bordeaux,Pauillac,GBP,IB,3,300,1012316,1407400,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lato-2008,1681.33,1,0
LATO17B,"Chateau Latour Premier Cru Classe, Pauillac",2017,Chateau Latour,Red,Bordeaux,Pauillac,GBP,IB,6,75,1012316,1745195,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lato-2017,331.67,2,0
LATO13B,"Chateau Latour Premier Cru Classe, Pauillac",2013,Chateau Latour,Red,Bordeaux,Pauillac,GBP,IB,6,75,1012316,1396735,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lato-2013,331.67,3,0
LATO12B,"Chateau Latour Premier Cru Classe, Pauillac",2012,Chateau Latour,Red,Bordeaux,Pauillac,GBP,IB,6,75,1012316,1396843,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lato-2012,341.67,15,0
LATO14B,"Chateau Latour Premier Cru Classe, Pauillac",2014,Chateau Latour,Red,Bordeaux,Pauillac,GBP,IB,6,75,1012316,1396798,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lato-2014,350.0,5,0
LATO06B,"Chateau Latour Premier Cru Classe, Pauillac",2006,Chateau Latour,Red,Bordeaux,Pauillac,GBP,IB,6,75,1012316,1396533,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lato-2006,366.67,1,0
LATO15B,"Chateau Latour Premier Cru Classe, Pauillac",2015,Chateau Latour,Red,Bordeaux,Pauillac,GBP,IB,6,75,1012316,1396965,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lato-2015,408.33,1,0
LATO03B,"Chateau Latour Premier Cru Classe, Pauillac",2003,Chateau Latour,Red,Bordeaux,Pauillac,GBP,IB,6,75,1012316,1396613,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lato-2003,454.17,1,0
LATO05B,"Chateau Latour Premier Cru Classe, Pauillac",2005,Chateau Latour,Red,Bordeaux,Pauillac,GBP,IB,6,75,1012316,1396805,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lato-2005,625.0,1,0
LATO09B,"Chateau Latour Premier Cru Classe, Pauillac",2009,Chateau Latour,Red,Bordeaux,Pauillac,GBP,IB,6,75,1012316,1396779,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lato-2009,633.33,1,0
LATO09B,"Chateau Latour Premier Cru Classe, Pauillac",2009,Chateau Latour,Red,Bordeaux,Pauillac,GBP,IB,6,75,1012316,1396779,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lato-2009,733.33,1,0
LATO10B,"Chateau Latour Premier Cru Classe, Pauillac",2010,Chateau Latour,Red,Bordeaux,Pauillac,GBP,IB,6,75,1012316,1396696,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lato-2010,733.33,2,0
LATO94M,"Chateau Latour Premier Cru Classe, Pauillac",1994,Chateau Latour,Red,Bordeaux,Pauillac,GBP,IB,6,150,1012316,1399694,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lato-1994,713.33,1,0
LATO02M,"Chateau Latour Premier Cru Classe, Pauillac",2002,Chateau Latour,Red,Bordeaux,Pauillac,GBP,IB,6,150,1012316,1399530,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lato-2002,695.83,1,0
LATO00M,"Chateau Latour Premier Cru Classe, Pauillac",2000,Chateau Latour,Red,Bordeaux,Pauillac,GBP,IB,6,150,1012316,1402197,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lato-2000,1664.17,1,0
LATO08M,"Chateau Latour Premier Cru Classe, Pauillac",2008,Chateau Latour,Red,Bordeaux,Pauillac,GBP,IB,6,150,1012316,1403719,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lato-2008,910.0,1,0
LATO11H,"Chateau Latour Premier Cru Classe, Pauillac",2011,Chateau Latour,Red,Bordeaux,Pauillac,GBP,IB,12,37,1012316,1038457,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lato-2011,200.42,1,0
LATO95B,"Chateau Latour Premier Cru Classe, Pauillac",1995,Chateau Latour,Red,Bordeaux,Pauillac,GBP,IB,12,75,1012316,1397160,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lato-1995,375.0,2,0
LATO95B,"Chateau Latour Premier Cru Classe, Pauillac",1995,Chateau Latour,Red,Bordeaux,Pauillac,GBP,IB,12,75,1012316,1397160,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lato-1995,400.0,1,0
LATO96B,"Chateau Latour Premier Cru Classe, Pauillac",1996,Chateau Latour,Red,Bordeaux,Pauillac,GBP,IB,12,75,1012316,1397328,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lato-1996,475.0,5,0
LATO96B,"Chateau Latour Premier Cru Classe, Pauillac",1996,Chateau Latour,Red,Bordeaux,Pauillac,GBP,IB,12,75,1012316,1397328,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lato-1996,500.0,1,0
LATO11B,"Chateau Latour Premier Cru Classe, Pauillac",2011,Chateau Latour,Red,Bordeaux,Pauillac,GBP,IB,12,75,1012316,1397451,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lato-2011,333.33,1,0
LATO02B,"Chateau Latour Premier Cru Classe, Pauillac",2002,Chateau Latour,Red,Bordeaux,Pauillac,GBP,IB,12,75,1012316,1397213,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lato-2002,341.67,3,0
LATO04B,"Chateau Latour Premier Cru Classe, Pauillac",2004,Chateau Latour,Red,Bordeaux,Pauillac,GBP,IB,12,75,1012316,1397488,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lato-2004,350.0,1,0
LATO01B,"Chateau Latour Premier Cru Classe, Pauillac",2001,Chateau Latour,Red,Bordeaux,Pauillac,GBP,IB,12,75,1012316,1397064,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lato-2001,350.0,2,0
LATO99B,"Chateau Latour Premier Cru Classe, Pauillac",1999,Chateau Latour,Red,Bordeaux,Pauillac,GBP,IB,12,75,1012316,1397476,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lato-1999,366.67,2,0
LATO02B,"Chateau Latour Premier Cru Classe, Pauillac",2002,Chateau Latour,Red,Bordeaux,Pauillac,GBP,IB,12,75,1012316,1397213,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lato-2002,375.0,1,0
LATO00B,"Chateau Latour Premier Cru Classe, Pauillac",2000,Chateau Latour,Red,Bordeaux,Pauillac,GBP,IB,12,75,1012316,1397108,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lato-2000,591.67,4,0
LATO05B,"Chateau Latour Premier Cru Classe, Pauillac",2005,Chateau Latour,Red,Bordeaux,Pauillac,GBP,IB,12,75,1012316,1397198,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lato-2005,625.0,1,0
LATO08B,"Chateau Latour Premier Cru Classe, Pauillac",2008,Chateau Latour,Red,Bordeaux,Pauillac,GBP,IB,12,75,1012316,1397139,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lato-2008,375.0,1,0
LATO09B,"Chateau Latour Premier Cru Classe, Pauillac",2009,Chateau Latour,Red,Bordeaux,Pauillac,GBP,IB,12,75,1012316,1397032,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lato-2009,633.33,1,0
ORNV13B,Le Volte Tenuta dell'Ornellaia,2013,Ornellaia,Red,Tuscany,None,GBP,IB,6,75,1102213,1547828,Wine,https://bordeauxindex.com/fine-wine/italy/tuscany/ornv-2013,48.83,1,0
ORNV20B,Le Volte Tenuta dell'Ornellaia,2020,Ornellaia,Red,Tuscany,None,GBP,IB,6,75,1102213,1550837,Wine,https://bordeauxindex.com/fine-wine/italy/tuscany/ornv-2020,13.33,8,0
ORNV21B,Le Volte Tenuta dell'Ornellaia,2021,Ornellaia,Red,Tuscany,None,GBP,IB,6,75,1102213,1550864,Wine,https://bordeauxindex.com/fine-wine/italy/tuscany/ornv-2021,14.17,2,0
ORNV21B,Le Volte Tenuta dell'Ornellaia,2021,Ornellaia,Red,Tuscany,None,GBP,IB,6,75,1102213,1550864,Wine,https://bordeauxindex.com/fine-wine/italy/tuscany/ornv-2021,16.33,13,0
KRUX2006BTL,"Krug, Les Creations Assortment Case",2006,Krug,White,Champagne,None,GBP,DP,6,75,1314683,0,Wine,https://bordeauxindex.com/fine-wine/france/champagne/krux-2006,220.0,1,0
KRUX2004BTL,"Krug, Les Creations Assortment Case",2004,Krug,White,Champagne,None,GBP,IB,6,75,1314683,0,Wine,https://bordeauxindex.com/fine-wine/france/champagne/krux-2004,333.33,1,0
LESO16B,"Chateau Ormes de Pez, Saint-Estephe",2016,Chateau Ormes de Pez,Red,Bordeaux,Saint-Estephe,GBP,IB,6,75,1013632,1547869,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/leso-2016,30.0,29,0
LESO03B,"Chateau Ormes de Pez, Saint-Estephe",2003,Chateau Ormes de Pez,Red,Bordeaux,Saint-Estephe,GBP,IB,12,75,1013632,941977,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/leso-2003,33.33,1,0
LESO20B,"Chateau Ormes de Pez, Saint-Estephe",2020,Chateau Ormes de Pez,Red,Bordeaux,Saint-Estephe,GBP,IB,6,75,1013632,1546266,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/leso-2020,21.67,14,0
LESO17B,"Chateau Ormes de Pez, Saint-Estephe",2017,Chateau Ormes de Pez,Red,Bordeaux,Saint-Estephe,GBP,IB,6,75,1013632,1546707,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/leso-2017,17.33,91,0
LESO15B,"Chateau Ormes de Pez, Saint-Estephe",2015,Chateau Ormes de Pez,Red,Bordeaux,Saint-Estephe,GBP,IB,6,75,1013632,919460,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/leso-2015,19.0,100,0
LESO22B,"Chateau Ormes de Pez, Saint-Estephe",2022,Chateau Ormes de Pez,Red,Bordeaux,Saint-Estephe,GBP,IB,6,75,1013632,1547990,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/leso-2022,22.5,17,0
LESO20M,"Chateau Ormes de Pez, Saint-Estephe",2020,Chateau Ormes de Pez,Red,Bordeaux,Saint-Estephe,GBP,IB,6,150,1013632,1400874,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/leso-2020,35.5,1,0
LESO13B,"Chateau Ormes de Pez, Saint-Estephe",2013,Chateau Ormes de Pez,Red,Bordeaux,Saint-Estephe,GBP,IB,12,75,1013632,2105128,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/leso-2013,15.58,3,0
LESO21B,"Chateau Ormes de Pez, Saint-Estephe",2021,Chateau Ormes de Pez,Red,Bordeaux,Saint-Estephe,GBP,IB,12,75,1013632,1548576,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/leso-2021,16.08,42,0
LESO17D,"Chateau Ormes de Pez, Saint-Estephe",2017,Chateau Ormes de Pez,Red,Bordeaux,Saint-Estephe,GBP,IB,3,300,1013632,1068844,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/leso-2017,129.0,2,0
LESO20B,"Chateau Ormes de Pez, Saint-Estephe",2020,Chateau Ormes de Pez,Red,Bordeaux,Saint-Estephe,GBP,IB,6,75,1013632,1546266,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/leso-2020,21.67,1,0
LESO20B,"Chateau Ormes de Pez, Saint-Estephe",2020,Chateau Ormes de Pez,Red,Bordeaux,Saint-Estephe,GBP,IB,6,75,1013632,1546266,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/leso-2020,21.83,1,0
LESO14B,"Chateau Ormes de Pez, Saint-Estephe",2014,Chateau Ormes de Pez,Red,Bordeaux,Saint-Estephe,GBP,IB,6,75,1013632,1071695,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/leso-2014,46.0,1,0
LESO20H,"Chateau Ormes de Pez, Saint-Estephe",2020,Chateau Ormes de Pez,Red,Bordeaux,Saint-Estephe,GBP,IB,12,37,1013632,0,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/leso-2020,10.33,1,0
LESO14B,"Chateau Ormes de Pez, Saint-Estephe",2014,Chateau Ormes de Pez,Red,Bordeaux,Saint-Estephe,GBP,IB,12,75,1013632,1082528,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/leso-2014,48.25,2,0
LESO17B,"Chateau Ormes de Pez, Saint-Estephe",2017,Chateau Ormes de Pez,Red,Bordeaux,Saint-Estephe,GBP,IB,12,75,1013632,1549271,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/leso-2017,16.42,1,0
LESO17B,"Chateau Ormes de Pez, Saint-Estephe",2017,Chateau Ormes de Pez,Red,Bordeaux,Saint-Estephe,GBP,IB,12,75,1013632,1549271,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/leso-2017,18.33,1,0
LESO19B,"Chateau Ormes de Pez, Saint-Estephe",2019,Chateau Ormes de Pez,Red,Bordeaux,Saint-Estephe,GBP,IB,12,75,1013632,1551183,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/leso-2019,16.67,1,0
LESO19B,"Chateau Ormes de Pez, Saint-Estephe",2019,Chateau Ormes de Pez,Red,Bordeaux,Saint-Estephe,GBP,IB,12,75,1013632,0,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/leso-2019,17.5,4,0
LIESR2021BTL,"Lismore, Estate Reserve Syrah, Western Cape",2021,Lismore,Red,Greyton,None,GBP,IB,6,75,1868333,1738107,Wine,https://bordeauxindex.com/fine-wine/south_africa/greyton/liesr-2021,45.0,8,0
LRC14B,"Louis Roederer, Cristal",2014,Louis Roederer,White,Champagne,None,GBP,IB,6,75,1082542,1502179,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrc-2014,151.67,1,0
LRC13B,"Louis Roederer, Cristal",2013,Louis Roederer,White,Champagne,None,GBP,IB,6,75,1082542,1502202,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrc-2013,152.5,1,0
LRC06B,"Louis Roederer, Cristal",2006,Louis Roederer,White,Champagne,None,GBP,IB,6,75,1082542,1502175,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrc-2006,152.5,1,0
LRC09B,"Louis Roederer, Cristal",2009,Louis Roederer,White,Champagne,None,GBP,IB,6,75,1082542,1502182,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrc-2009,157.5,1,0
LRC02B,"Louis Roederer, Cristal",2002,Louis Roederer,White,Champagne,None,GBP,IB,6,75,1082542,1502173,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrc-2002,230.83,1,0
LRC2016BTL,"Louis Roederer, Cristal",2016,Louis Roederer,White,Champagne,None,GBP,IB,6,75,1082542,2106073,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrc-2016,165.0,10,0
LRC08B,"Louis Roederer, Cristal",2008,Louis Roederer,White,Champagne,None,GBP,IB,3,75,1082542,1409897,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrc-2008,233.33,2,0
LRC02B,"Louis Roederer, Cristal",2002,Louis Roederer,White,Champagne,None,GBP,IB,3,75,1082542,1409901,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrc-2002,255.0,1,0
LRC13B,"Louis Roederer, Cristal",2013,Louis Roederer,White,Champagne,None,GBP,IB,6,75,1082542,1502202,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrc-2013,157.5,2,0
LRC13B,"Louis Roederer, Cristal",2013,Louis Roederer,White,Champagne,None,GBP,IB,6,75,1082542,1502202,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrc-2013,158.33,2,0
LRC13B,"Louis Roederer, Cristal",2013,Louis Roederer,White,Champagne,None,GBP,IB,6,75,1082542,1502202,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrc-2013,170.83,1,0
LRC12B,"Louis Roederer, Cristal",2012,Louis Roederer,White,Champagne,None,GBP,IB,6,75,1082542,1502172,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrc-2012,183.33,10,0
LRC15B,"Louis Roederer, Cristal",2015,Louis Roederer,White,Champagne,None,GBP,IB,6,75,1082542,916468,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrc-2015,141.67,1,0
LRC12B,"Louis Roederer, Cristal",2012,Louis Roederer,White,Champagne,None,GBP,IB,3,75,1082542,1409885,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrc-2012,158.33,2,0
LRC02B,"Louis Roederer, Cristal",2002,Louis Roederer,White,Champagne,None,GBP,IB,3,75,1082542,1409901,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrc-2002,250.0,1,0
LRC02B,"Louis Roederer, Cristal",2002,Louis Roederer,White,Champagne,None,GBP,IB,3,75,1082542,1409901,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrc-2002,283.67,1,0
LRC04M,"Louis Roederer, Cristal",2004,Louis Roederer,White,Champagne,None,GBP,IB,3,150,1082542,1405319,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrc-2004,466.67,1,0
LRC12B,"Louis Roederer, Cristal",2012,Louis Roederer,White,Champagne,None,GBP,IB,6,75,1082542,1502172,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrc-2012,143.33,1,0
LRC12B,"Louis Roederer, Cristal",2012,Louis Roederer,White,Champagne,None,GBP,IB,6,75,1082542,1502172,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrc-2012,151.67,1,0
LRC13B,"Louis Roederer, Cristal",2013,Louis Roederer,White,Champagne,None,GBP,IB,6,75,1082542,1502202,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrc-2013,154.17,1,0
LRC12B,"Louis Roederer, Cristal",2012,Louis Roederer,White,Champagne,None,GBP,IB,6,75,1082542,1502172,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrc-2012,161.67,2,0
LRC12B,"Louis Roederer, Cristal",2012,Louis Roederer,White,Champagne,None,GBP,IB,6,75,1082542,1502172,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrc-2012,170.83,1,0
LRC07B,"Louis Roederer, Cristal",2007,Louis Roederer,White,Champagne,None,GBP,IB,6,75,1082542,1502196,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrc-2007,170.83,1,0
LRC12B,"Louis Roederer, Cristal",2012,Louis Roederer,White,Champagne,None,GBP,IB,6,75,1082542,1502172,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrc-2012,173.33,2,0
LRC14B,"Louis Roederer, Cristal",2014,Louis Roederer,White,Champagne,None,GBP,IB,6,75,1082542,1502179,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrc-2014,174.0,1,0
LRC14B,"Louis Roederer, Cristal",2014,Louis Roederer,White,Champagne,None,GBP,IB,6,75,1082542,1502179,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrc-2014,175.0,1,0
LRC07B,"Louis Roederer, Cristal",2007,Louis Roederer,White,Champagne,None,GBP,IB,6,75,1082542,1502196,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrc-2007,175.67,2,0
LRC13B,"Louis Roederer, Cristal",2013,Louis Roederer,White,Champagne,None,GBP,IB,6,75,1082542,1502202,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrc-2013,180.5,1,0
LRC07B,"Louis Roederer, Cristal",2007,Louis Roederer,White,Champagne,None,GBP,IB,6,75,1082542,1502196,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrc-2007,183.33,1,0
LRC04B,"Louis Roederer, Cristal",2004,Louis Roederer,White,Champagne,None,GBP,IB,6,75,1082542,916472,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrc-2004,186.67,3,0
LRC13B,"Louis Roederer, Cristal",2013,Louis Roederer,White,Champagne,None,GBP,IB,6,75,1082542,1502202,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrc-2013,191.67,1,0
LRC07B,"Louis Roederer, Cristal",2007,Louis Roederer,White,Champagne,None,GBP,IB,6,75,1082542,1502196,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrc-2007,191.67,3,0
LRC04B,"Louis Roederer, Cristal",2004,Louis Roederer,White,Champagne,None,GBP,IB,6,75,1082542,916472,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrc-2004,200.0,2,0
LRC08B,"Louis Roederer, Cristal",2008,Louis Roederer,White,Champagne,None,GBP,IB,6,75,1082542,1502195,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrc-2008,200.0,1,0
LRC08B,"Louis Roederer, Cristal",2008,Louis Roederer,White,Champagne,None,GBP,IB,6,75,1082542,1502195,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrc-2008,208.33,10,0
LRC08B,"Louis Roederer, Cristal",2008,Louis Roederer,White,Champagne,None,GBP,IB,6,75,1082542,1502195,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrc-2008,216.67,5,0
LRC08B,"Louis Roederer, Cristal",2008,Louis Roederer,White,Champagne,None,GBP,IB,6,75,1082542,1502195,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrc-2008,218.33,1,0
LRC08B,"Louis Roederer, Cristal",2008,Louis Roederer,White,Champagne,None,GBP,IB,6,75,1082542,1502195,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrc-2008,222.83,2,0
LRC08B,"Louis Roederer, Cristal",2008,Louis Roederer,White,Champagne,None,GBP,IB,6,75,1082542,1502195,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrc-2008,258.33,1,0
LRC96M,"Louis Roederer, Cristal",1996,Louis Roederer,White,Champagne,None,GBP,IB,2,150,1082542,0,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrc-1996,1000.0,1,0
LRCR13B,"Louis Roederer, Cristal Rose",2013,Louis Roederer,Rose,Champagne,None,GBP,IB,3,75,1082555,877790,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrcr-2013,383.33,1,0
LRCR08B,"Louis Roederer, Cristal Rose",2008,Louis Roederer,Rose,Champagne,None,GBP,IB,3,75,1082555,881657,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrcr-2008,533.33,1,0
LRCR13B,"Louis Roederer, Cristal Rose",2013,Louis Roederer,Rose,Champagne,None,GBP,IB,3,75,1082555,877790,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrcr-2013,472.0,27,0
LRCR06B,"Louis Roederer, Cristal Rose",2006,Louis Roederer,Rose,Champagne,None,GBP,IB,3,75,1082555,881658,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrcr-2006,283.33,1,0
LRCR12B,"Louis Roederer, Cristal Rose",2012,Louis Roederer,Rose,Champagne,None,GBP,IB,3,75,1082555,894570,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrcr-2012,283.33,5,0
LRCR09B,"Louis Roederer, Cristal Rose",2009,Louis Roederer,Rose,Champagne,None,GBP,IB,3,75,1082555,885502,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrcr-2009,303.33,2,0
LRCR13B,"Louis Roederer, Cristal Rose",2013,Louis Roederer,Rose,Champagne,None,GBP,IB,3,75,1082555,877790,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrcr-2013,333.33,1,0
LRCR13B,"Louis Roederer, Cristal Rose",2013,Louis Roederer,Rose,Champagne,None,GBP,IB,3,75,1082555,877790,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrcr-2013,350.0,1,0
LRCR12B,"Louis Roederer, Cristal Rose",2012,Louis Roederer,Rose,Champagne,None,GBP,IB,3,75,1082555,894570,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrcr-2012,366.67,3,0
LRCR07B,"Louis Roederer, Cristal Rose",2007,Louis Roederer,Rose,Champagne,None,GBP,IB,3,75,1082555,887833,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrcr-2007,416.67,20,0
LRCR13B,"Louis Roederer, Cristal Rose",2013,Louis Roederer,Rose,Champagne,None,GBP,IB,3,75,1082555,877790,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrcr-2013,483.33,2,0
LRCR08B,"Louis Roederer, Cristal Rose",2008,Louis Roederer,Rose,Champagne,None,GBP,IB,3,75,1082555,881657,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrcr-2008,550.0,1,0
LRCR08B,"Louis Roederer, Cristal Rose",2008,Louis Roederer,Rose,Champagne,None,GBP,IB,3,75,1082555,881657,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrcr-2008,616.67,1,0
LRCR02B,"Louis Roederer, Cristal Rose",2002,Louis Roederer,Rose,Champagne,None,GBP,IB,3,75,1082555,877791,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrcr-2002,750.0,2,0
LRCR08B,"Louis Roederer, Cristal Rose",2008,Louis Roederer,Rose,Champagne,None,GBP,IB,3,75,1082555,881657,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrcr-2008,783.33,1,0
LRCR08B,"Louis Roederer, Cristal Rose",2008,Louis Roederer,Rose,Champagne,None,GBP,IB,3,75,1082555,881657,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrcr-2008,831.67,1,0
LRCR12B,"Louis Roederer, Cristal Rose",2012,Louis Roederer,Rose,Champagne,None,GBP,IB,6,75,1082555,920038,Wine,https://bordeauxindex.com/fine-wine/france/champagne/lrcr-2012,333.33,1,0
LYNC21B,"Chateau Lynch-Bages 5eme Cru Classe, Pauillac",2021,Chateau Lynch-Bages,Red,Bordeaux,Pauillac,GBP,IB,6,75,1012576,913321,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lync-2021,63.33,1,0
LYNC20B,"Chateau Lynch-Bages 5eme Cru Classe, Pauillac",2020,Chateau Lynch-Bages,Red,Bordeaux,Pauillac,GBP,IB,6,75,1012576,1396741,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lync-2020,71.67,1,0
LYNC16B,"Chateau Lynch-Bages 5eme Cru Classe, Pauillac",2016,Chateau Lynch-Bages,Red,Bordeaux,Pauillac,GBP,IB,6,75,1012576,1396601,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lync-2016,109.17,1,0
LYNC18B,"Chateau Lynch-Bages 5eme Cru Classe, Pauillac",2018,Chateau Lynch-Bages,Red,Bordeaux,Pauillac,GBP,IB,6,75,1012576,1396582,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lync-2018,72.5,1,0
LYNC19B,"Chateau Lynch-Bages 5eme Cru Classe, Pauillac",2019,Chateau Lynch-Bages,Red,Bordeaux,Pauillac,GBP,IB,6,75,1012576,1396975,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lync-2019,76.67,1,0
LYNC22B,"Chateau Lynch-Bages 5eme Cru Classe, Pauillac",2022,Chateau Lynch-Bages,Red,Bordeaux,Pauillac,GBP,IB,6,75,1012576,919458,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lync-2022,87.5,1,0
LYNC2023BTL,"Chateau Lynch-Bages 5eme Cru Classe, Pauillac",2023,Chateau Lynch-Bages,Red,Bordeaux,Pauillac,GBP,IB,6,75,1012576,1744721,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lync-2023,68.33,1,0
LYNC17B,"Chateau Lynch-Bages 5eme Cru Classe, Pauillac",2017,Chateau Lynch-Bages,Red,Bordeaux,Pauillac,GBP,IB,12,75,1012576,1397063,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lync-2017,66.67,1,0
