code,name,vintage,grower,colour,region,appellation,currency,tax,pack,size,lwin,bordeauxCode,productType,url,offer_price,offer_cs,offer_btl
KUSS11B,"Kusuda, Syrah, Martinborough",2011,Kusuda,Red,Wairarapa,Martinborough,GBP,IB,6,75,1242463,913562,Wine,https://bordeauxindex.com/fine-wine/new_zealand/wairarapa/kuss-2011,66.67,1,0
MONVM17B,"Domaine de Montille, Volnay Premier Cru, Les Mitans",2017,Domaine de Montille,Red,Burgundy,Volnay,GBP,IB,6,75,1048225,922370,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/monvm-2017,66.67,1,0
BOUVT2020BTL,"Bouchard Pere et Fils, Volnay Premier Cru, Taille Pieds",2020,Bouchard Pere et Fils,Red,Burgundy,Volnay,GBP,IB,6,75,1022177,1744707,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/bouvt-2020,66.67,1,0
MAYCDP2023BTL,"Domaine Mayard, Chateauneuf-du-Pape, Rouge",2023,Domaine Mayard,Red,Rhone,Chateauneuf-du-Pape,GBP,IB,6,75,2983941,3430525,Wine,https://bordeauxindex.com/fine-wine/france/rhone/maycdp-2023,67.5,2,0
LEOV17B,"Chateau Leoville Barton 2eme Cru Classe, Saint-Julien",2017,Chateau Leoville Barton,Red,Bordeaux,Saint-Julien,GBP,IB,6,75,1012361,1396801,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/leov-2017,68.0,1,0
CMCC18B,"Domaine Christian Moreau Pere & Fils, Chablis Grand Cru, Les Clos",2018,Domaine Christian Moreau Pere & Fils,White,Burgundy,Chablis,GBP,IB,6,75,1076154,920432,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/cmcc-2018,68.33,1,0
KUSS11B,"Kusuda, Syrah, Martinborough",2011,Kusuda,Red,Wairarapa,Martinborough,GBP,IB,6,75,1242463,913562,Wine,https://bordeauxindex.com/fine-wine/new_zealand/wairarapa/kuss-2011,68.33,2,0
DUHA05B,"Chateau Duhart-Milon 4eme Cru Classe, Pauillac",2005,Chateau Duhart-Milon,Red,Bordeaux,Pauillac,GBP,IB,6,75,1009482,1396778,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/duha-2005,68.33,2,0
VOIPR19B,"Domaine Joseph Voillot, Pommard Premier Cru, Les Rugiens",2019,Domaine Joseph Voillot,Red,Burgundy,Pommard,GBP,IB,6,75,1059184,903590,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/voipr-2019,68.33,2,0
CERV10B,"Antinori (Castello della Sala), Cervaro della Sala, Umbria",2010,Antinori (Castello della Sala),White,Umbria,None,GBP,IB,6,75,1238398,921626,Wine,https://bordeauxindex.com/fine-wine/italy/umbria/cerv-2010,69.0,1,0
CLLE08B,"Clos L'Eglise, Pomerol",2008,Clos L'Eglise,Red,Bordeaux,Pomerol,GBP,IB,6,75,1008371,906736,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/clle-2008,70.0,1,0
FAIGC16B,"Domaine Faiveley, Gevrey-Chambertin Premier Cru, Les Cazetiers",2016,Domaine Faiveley,Red,Burgundy,Gevrey-Chambertin,GBP,IB,6,75,1031407,912528,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/faigc-2016,70.83,7,0
TRAGO17B,"Trapet Pere et Fils, Gevrey-Chambertin, Ostrea",2017,Trapet Pere et Fils,Red,Burgundy,Gevrey-Chambertin,GBP,IB,6,75,1058637,1034072,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/trago-2017,70.83,5,0
CHALL13B,"Domaine Chandon de Briailles, Corton Grand Cru, Les Bressandes",2013,Domaine Chandon de Briailles,Red,Burgundy,Corton,GBP,IB,6,75,1024025,900213,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/chall-2013,70.83,4,0
VLINM16B,"Lignier-Michelot, Nuits-Saint-Georges Premier Cru, Aux Murgers",2016,Lignier-Michelot,Red,Burgundy,Nuits-Saint-Georges,GBP,IB,6,75,1549953,903618,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/vlinm-2016,71.67,1,0
GNOV11B,"Georges Noellat, Vosne-Romanee",2011,Georges Noellat,Red,Burgundy,Vosne-Romanee,GBP,IB,6,75,1213667,901355,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/gnov-2011,71.67,1,0
DURNC2019BTL,"Yann Durieux, Recrue des Sens Night Cost",2019,Yann Durieux,Red,Burgundy,None,GBP,IB,6,75,1762107,1534950,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/durnc-2019,71.67,3,0
VLIMF19B,"Lignier-Michelot, Morey-Saint-Denis Premier Cru, Les Faconnieres",2019,Lignier-Michelot,Red,Burgundy,Morey-Saint-Denis,GBP,IB,6,75,1124190,915857,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/vlimf-2019,72.17,1,0
LRAG904B,"La Rioja Alta, 904 Gran Reserva, Rioja",2004,La Rioja Alta,Red,Rioja,None,GBP,IB,6,75,1120990,913793,Wine,https://bordeauxindex.com/fine-wine/spain/rioja/lrag9-2004,73.33,3,0
MONT21B,"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2021,Chateau Montrose,Red,Bordeaux,Saint-Estephe,GBP,IB,6,75,1013296,926002,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/mont-2021,73.33,2,0
LEOV16B,"Chateau Leoville Barton 2eme Cru Classe, Saint-Julien",2016,Chateau Leoville Barton,Red,Bordeaux,Saint-Julien,GBP,IB,6,75,1012361,1396987,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/leov-2016,74.17,1,0
BLECH16B,"Benjamin Leroux, Gevrey-Chambertin Premier Cru, Champeaux",2016,Benjamin Leroux,Red,Burgundy,Gevrey-Chambertin,GBP,IB,6,75,1152465,981351,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/blech-2016,75.0,1,0
GNON17B,"Georges Noellat, Nuits-Saint-Georges",2017,Georges Noellat,Red,Burgundy,Nuits-Saint-Georges,GBP,IB,6,75,1269169,916194,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/gnon-2017,75.0,1,0
DUHA08B,"Chateau Duhart-Milon 4eme Cru Classe, Pauillac",2008,Chateau Duhart-Milon,Red,Bordeaux,Pauillac,GBP,IB,6,75,1009482,924666,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/duha-2008,75.0,1,0
BEYC21B,"Chateau Beychevelle 4eme Cru Classe, Saint-Julien",2021,Chateau Beychevelle,Red,Bordeaux,Saint-Julien,GBP,IB,6,75,1007101,909754,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/beyc-2021,75.0,2,0
FEVCC07B,"Domaine William Fevre, Chablis Grand Cru, Les Clos",2007,Domaine William Fevre,White,Burgundy,Chablis,GBP,IB,6,75,1068179,925622,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/fevcc-2007,75.0,2,0
BARTM14B,"Ghislaine Barthod, Chambolle-Musigny",2014,Ghislaine Barthod,Red,Burgundy,Chambolle-Musigny,GBP,IB,6,75,1019458,902918,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/bartm-2014,75.0,1,0
VLINM21B,"Lignier-Michelot, Nuits-Saint-Georges Premier Cru, Aux Murgers",2021,Lignier-Michelot,Red,Burgundy,Nuits-Saint-Georges,GBP,IB,6,75,1549953,924260,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/vlinm-2021,75.0,33,0
CDMMP16B,"Chateau de Meursault, Meursault Premier Cru, Perrieres Blanc",2016,Chateau de Meursault,White,Burgundy,Meursault,GBP,IB,6,75,1269303,914191,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/cdmmp-2016,75.0,4,0
VLIMSC2022BTL,"Lignier-Michelot, Morey-Saint-Denis Premier Cru, Aux Charmes",2022,Lignier-Michelot,Red,Burgundy,Morey-Saint-Denis,GBP,IB,6,75,1124187,1568450,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/vlimsc-2022,75.0,24,0
CALS17B,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",2017,Chateau Calon Segur,Red,Bordeaux,Saint-Estephe,GBP,IB,6,75,1007475,905282,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/cals-2017,75.5,1,0
MORGQ2021BTL,"Domaine Denis Mortet, Gevrey-Chambertin, Mes Cinq Terroirs",2021,Domaine Denis Mortet,Red,Burgundy,Gevrey-Chambertin,GBP,IB,6,75,1224571,1568346,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/morgq-2021,75.5,1,0
TOLG2019BTL,"Tollot Beaut, Beaune Premier Cru, Les Greves Rouge",2019,Tollot Beaut,Red,Burgundy,Beaune,GBP,IB,6,75,1058389,1745703,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/tolg-2019,75.83,1,0
PICB21B,"Chateau Pichon Baron 2eme Cru Classe, Pauillac",2021,Chateau Pichon Baron,Red,Bordeaux,Pauillac,GBP,IB,6,75,1014163,916582,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/picb-2021,77.5,2,0
COSD21B,"Cos d'Estournel 2eme Cru Classe, Saint-Estephe",2021,Cos d'Estournel,Red,Bordeaux,Saint-Estephe,GBP,IB,6,75,1008788,908784,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/cosd-2021,77.5,1,0
FEVCP17B,"Domaine William Fevre, Chablis Grand Cru, Preuses",2017,Domaine William Fevre,White,Burgundy,Chablis,GBP,IB,6,75,1068270,925644,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/fevcp-2017,78.33,5,0
VLIMSC2021BTL,"Lignier-Michelot, Morey-Saint-Denis Premier Cru, Aux Charmes",2021,Lignier-Michelot,Red,Burgundy,Morey-Saint-Denis,GBP,IB,6,75,1124187,1568451,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/vlimsc-2021,78.33,34,0
CLIN20B,"Chateau Clinet, Pomerol",2020,Chateau Clinet,Red,Bordeaux,Pomerol,GBP,IB,6,75,1008225,900549,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/clin-2020,78.83,1,0
GNOV18B,"Georges Noellat, Vosne-Romanee",2018,Georges Noellat,Red,Burgundy,Vosne-Romanee,GBP,IB,6,75,1213667,907960,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/gnov-2018,79.17,1,0
GOUNS14B,"Domaine Henri Gouges, Nuits-Saint-Georges Premier Cru, Les Saints-Georges",2014,Domaine Henri Gouges,Red,Burgundy,Nuits-Saint-Georges,GBP,IB,6,75,1035320,906138,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/gouns-2014,79.17,1,0
VLINM16B,"Lignier-Michelot, Nuits-Saint-Georges Premier Cru, Aux Murgers",2016,Lignier-Michelot,Red,Burgundy,Nuits-Saint-Georges,GBP,IB,6,75,1549953,903618,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/vlinm-2016,80.0,1,0
DROBC16B,"Joseph Drouhin, Beaune Premier Cru, Le Clos des Mouches Rouge",2016,Joseph Drouhin,Red,Burgundy,Beaune,GBP,IB,6,75,1028775,925932,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/drobc-2016,80.0,1,0
LATCG16B,"Maison Louis Latour, Corton Grand Cru, Chateau Grancey",2016,Maison Louis Latour,Red,Burgundy,Corton,GBP,IB,6,75,1040753,904625,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/latcg-2016,80.0,1,0
FIGE21B,"Chateau Figeac Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2021,Chateau Figeac,Red,Bordeaux,Saint-Emilion Grand Cru,GBP,IB,6,75,1009769,917292,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/fige-2021,80.0,1,0
COSD13B,"Cos d'Estournel 2eme Cru Classe, Saint-Estephe",2013,Cos d'Estournel,Red,Bordeaux,Saint-Estephe,GBP,IB,6,75,1008788,1396768,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/cosd-2013,80.0,6,0
BARTM2017BTL,"Ghislaine Barthod, Chambolle-Musigny",2017,Ghislaine Barthod,Red,Burgundy,Chambolle-Musigny,GBP,IB,6,75,1019458,1658078,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/bartm-2017,80.0,1,0
THCCM2022BTL,"C. Thiriet, Cote de Nuits-Villages, Le Clos de Magny",2022,C. Thiriet,Red,Burgundy,None,GBP,IB,6,75,2766135,2096406,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/thccm-2022,80.0,1,0
HBOVCA17B,"Domaine Henri Boillot, Volnay Premier Cru, Les Caillerets",2017,Domaine Henri Boillot,Red,Burgundy,Volnay,GBP,IB,6,75,1020838,924898,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/hbovca-2017,81.33,2,0
CHACM14B,"M. Chapoutier, Cote Rotie, La Mordoree",2014,M. Chapoutier,Red,Rhone,Cote Rotie,GBP,IB,6,75,1109599,923733,Wine,https://bordeauxindex.com/fine-wine/france/rhone/chacm-2014,81.67,1,0
VLIMF21B,"Lignier-Michelot, Morey-Saint-Denis Premier Cru, Les Faconnieres",2021,Lignier-Michelot,Red,Burgundy,Morey-Saint-Denis,GBP,IB,6,75,1124190,903709,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/vlimf-2021,81.67,19,0
DUPGV12B,"Bernard Dugat-Py, Gevrey-Chambertin, Vieilles Vignes",2012,Bernard Dugat-Py,Red,Burgundy,Gevrey-Chambertin,GBP,IB,6,75,1030253,901125,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/dupgv-2012,81.67,2,0
CERT16B,"Chateau Certan de May, Pomerol",2016,Chateau Certan de May,Red,Bordeaux,Pomerol,GBP,IB,6,75,1007909,924543,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/cert-2016,81.67,1,0
BARTM2017BTL,"Ghislaine Barthod, Chambolle-Musigny",2017,Ghislaine Barthod,Red,Burgundy,Chambolle-Musigny,GBP,IB,6,75,1019458,1658078,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/bartm-2017,82.5,1,0
CHACM13B,"M. Chapoutier, Cote Rotie, La Mordoree",2013,M. Chapoutier,Red,Rhone,Cote Rotie,GBP,IB,6,75,1109599,911064,Wine,https://bordeauxindex.com/fine-wine/france/rhone/chacm-2013,83.33,3,0
HUGRSH10B,"Hugel, Riesling Schoelhammer",2010,Hugel,White,Alsace,None,GBP,IB,6,75,1360156,901292,Wine,https://bordeauxindex.com/fine-wine/france/alsace/hugrsh-2010,83.33,1,0
GERME20B,"Henri Germain, Meursault, Blanc",2020,Henri Germain,White,Burgundy,Meursault,GBP,IB,6,75,1069075,907302,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/germe-2020,83.33,1,0
GOUNV16B,"Domaine Henri Gouges, Nuits-Saint-Georges Premier Cru, Les Vaucrains",2016,Domaine Henri Gouges,Red,Burgundy,Nuits-Saint-Georges,GBP,IB,6,75,1035333,904616,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/gounv-2016,83.33,1,0
GUISJ09B,"E. Guigal, Saint-Joseph, Vignes de l'Hospice",2009,E. Guigal,Red,Rhone,Saint-Joseph,GBP,IB,6,75,1113299,913467,Wine,https://bordeauxindex.com/fine-wine/france/rhone/guisj-2009,83.33,2,0
MORPV18B,"Pierre-Yves Colin-Morey, Pernand-Vergelesses, Sous Fretille",2018,Pierre-Yves Colin-Morey,White,Burgundy,Pernand-Vergelesses,GBP,IB,6,75,1141971,921127,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/morpv-2018,83.33,1,0
DOLAMN2022BTL,"Dominique Lafon, Meursault, Les Narvaux",2022,Dominique Lafon,White,Burgundy,Meursault,GBP,IB,6,75,1152322,1535265,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/dolamn-2022,83.33,1,0
CLIN20B,"Chateau Clinet, Pomerol",2020,Chateau Clinet,Red,Bordeaux,Pomerol,GBP,IB,6,75,1008225,900549,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/clin-2020,85.0,1,0
DOLAMN2022BTL,"Dominique Lafon, Meursault, Les Narvaux",2022,Dominique Lafon,White,Burgundy,Meursault,GBP,IB,6,75,1152322,1535265,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/dolamn-2022,85.0,5,0
JADRO192019BTL,"Maison Louis Jadot, Corton Grand Cru, Le Clos du Roi",2019,Louis Jadot,Red,Burgundy,Corton,GBP,IB,6,75,1038103,1568537,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/jadro19-2019,85.0,1,0
PRECB2014BTL,"Domaine Jacques Prieur, Corton Grand Cru, Les Bressandes",2014,Domaine Jacques Prieur,Red,Burgundy,Corton,GBP,IB,6,75,1053241,1655061,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/precb-2014,85.83,2,0
GOUNS16B,"Domaine Henri Gouges, Nuits-Saint-Georges Premier Cru, Les Saints-Georges",2016,Domaine Henri Gouges,Red,Burgundy,Nuits-Saint-Georges,GBP,IB,6,75,1035320,903216,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/gouns-2016,86.67,1,0
DUJM2021BTL,"Domaine Dujac, Morey-Saint-Denis",2021,Domaine Dujac,Red,Burgundy,Morey-Saint-Denis,GBP,IB,6,75,1765456,1736469,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/dujm-2021,86.67,1,0
CHACM12B,"M. Chapoutier, Cote Rotie, La Mordoree",2012,M. Chapoutier,Red,Rhone,Cote Rotie,GBP,IB,6,75,1109599,900459,Wine,https://bordeauxindex.com/fine-wine/france/rhone/chacm-2012,87.5,3,0
FOUGV2021BTL,"Domaine Fourrier, Gevrey-Chambertin, Vieille Vigne",2021,Domaine Fourrier,Red,Burgundy,Gevrey-Chambertin,GBP,IB,6,75,1032361,1534977,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/fougv-2021,87.5,1,0
PRECB2014BTL,"Domaine Jacques Prieur, Corton Grand Cru, Les Bressandes",2014,Domaine Jacques Prieur,Red,Burgundy,Corton,GBP,IB,6,75,1053241,1655061,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/precb-2014,87.5,5,0
CHACM13B,"M. Chapoutier, Cote Rotie, La Mordoree",2013,M. Chapoutier,Red,Rhone,Cote Rotie,GBP,IB,6,75,1109599,911064,Wine,https://bordeauxindex.com/fine-wine/france/rhone/chacm-2013,88.33,1,0
JADCP21B,"Domaine des Heritiers Louis Jadot, Corton Grand Cru, Les Pougets",2021,Domaine des Heritiers Louis Jadot,Red,Burgundy,Corton,GBP,IB,6,75,1038145,906030,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/jadcp-2021,88.33,5,0
FOUMS17B,"Domaine Fourrier, Morey-Saint-Denis, Clos Solon Vieille Vigne",2017,Domaine Fourrier,Red,Burgundy,Morey-Saint-Denis,GBP,IB,6,75,1032390,905109,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/foums-2017,88.33,1,0
MINMV16B,"Perrot-Minot, Morey-Saint-Denis, En la Rue de Vergy Rouge",2016,Perrot-Minot,Red,Burgundy,Morey-Saint-Denis,GBP,IB,6,75,1051003,906853,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/minmv-2016,89.17,1,0
BLEVS2013BTL,"Benjamin Leroux, Vosne-Romanee Premier Cru, Les Suchots",2013,Benjamin Leroux,Red,Burgundy,Vosne-Romanee,GBP,IB,6,75,1319835,1288088,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/blevs-2013,90.0,1,0
BLAGCM21B,"Jean-Marc Blain-Gagnard, Chassagne-Montrachet Premier Cru, Morgeot Blanc",2021,Jean-Marc Blain-Gagnard,White,Burgundy,Chassagne-Montrachet,GBP,IB,6,75,1060854,915654,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/blagcm-2021,91.5,1,0
LAYAF16B,"Hubert Lamy, Saint-Aubin Premier Cru, Les Frionnes Blanc",2016,Hubert Lamy,White,Burgundy,Saint-Aubin,GBP,IB,6,75,1072127,909189,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/layaf-2016,91.67,1,0
DUJMB15B,"Domaine Dujac, Morey-Saint-Denis, Blanc",2015,Domaine Dujac,White,Burgundy,Morey-Saint-Denis,GBP,IB,6,75,1067619,1033936,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/dujmb-2015,91.67,1,0
HAUB08B,"Chateau Haut-Bailly Cru Classe, Pessac-Leognan",2008,Chateau Haut-Bailly,Red,Bordeaux,Pessac-Leognan,GBP,IB,6,75,1011191,912272,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/haub-2008,92.5,6,0
AILE13B,"Aile d'Argent, Chateau Mouton Rothschild",2013,Chateau Mouton Rothschild,White,Bordeaux,None,GBP,IB,6,75,1016372,920554,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/aile-2013,92.67,2,0
JAMCR2021BTL,"Domaine Jamet, Cote Rotie",2021,Domaine Jamet,Red,Rhone,Cote Rotie,GBP,IB,6,75,1113824,1569224,Wine,https://bordeauxindex.com/fine-wine/france/rhone/jamcr-2021,94.5,7,0
MINMV17B,"Perrot-Minot, Morey-Saint-Denis, En la Rue de Vergy Rouge",2017,Perrot-Minot,Red,Burgundy,Morey-Saint-Denis,GBP,IB,6,75,1051003,917888,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/minmv-2017,95.0,1,0
DUCR21B,"Ducru-Beaucaillou 2eme Cru Classe, Saint-Julien",2021,Ducru-Beaucaillou,Red,Bordeaux,Saint-Julien,GBP,IB,6,75,1009479,920344,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/ducr-2021,95.83,1,0
DRLLC17B,"Domaine Drouhin Laroze, Latricieres-Chambertin Grand Cru",2017,Domaine Drouhin Laroze,Red,Burgundy,Latricieres-Chambertin,GBP,IB,6,75,1029596,914431,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/drllc-2017,97.5,1,0
LESF04B,"Les Forts de Latour, Pauillac",2004,Chateau Latour,Red,Bordeaux,Pauillac,GBP,IB,6,75,1010309,920373,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lesf-2004,98.33,1,0
ROSC12B,"Domaine Rostaing, Cote Rotie, Cote Blonde",2012,Domaine Rostaing,Red,Rhone,Cote Rotie,GBP,IB,6,75,1116043,915065,Wine,https://bordeauxindex.com/fine-wine/france/rhone/rosc-2012,99.17,1,0
ROSL04B,"Domaine Rostaing, Cote Rotie, La Landonne",2004,Domaine Rostaing,Red,Rhone,Cote Rotie,GBP,IB,6,75,1116056,912119,Wine,https://bordeauxindex.com/fine-wine/france/rhone/rosl-2004,99.17,1,0
FIGE21B,"Chateau Figeac Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2021,Chateau Figeac,Red,Bordeaux,Saint-Emilion Grand Cru,GBP,IB,6,75,1009769,917292,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/fige-2021,99.17,1,0
DUJM2021BTL,"Domaine Dujac, Morey-Saint-Denis",2021,Domaine Dujac,Red,Burgundy,Morey-Saint-Denis,GBP,IB,6,75,1765456,1736469,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/dujm-2021,99.17,1,0
FIGE11B,"Chateau Figeac Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2011,Chateau Figeac,Red,Bordeaux,Saint-Emilion Grand Cru,GBP,IB,6,75,1009769,907756,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/fige-2011,99.83,1,0
SENCM17B,"Comte Senard, Corton Grand Cru, Clos des Meix",2017,Comte Senard,Red,Burgundy,Corton,GBP,IB,6,75,1026739,901054,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/sencm-2017,100.0,1,0
POUCR16B,"La Pousse d'Or, Corton Grand Cru, Le Clos du Roi",2016,La Pousse d'Or,Red,Burgundy,Corton,GBP,IB,6,75,1053023,908102,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/poucr-2016,100.0,2,0
GALT06B,"Galardi, Terra di Lavoro, IGT",2006,Galardi,Red,Campania,None,GBP,IB,6,75,1099807,912230,Wine,https://bordeauxindex.com/fine-wine/italy/campania/galt-2006,100.0,4,0
GALGJ2022BTL,"Jerome Galeyrand, Gevrey-Chambertin, La Justice",2022,Jerome Galeyrand,Red,Burgundy,Gevrey-Chambertin,GBP,IB,6,75,1974522,1737125,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/galgj-2022,100.0,1,0
PETC21B,"Le Petit Cheval, Saint-Emilion Grand Cru",2021,Chateau Cheval Blanc,Red,Bordeaux,Saint-Emilion Grand Cru,GBP,IB,6,75,1013951,903992,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/petc-2021,101.17,1,0
DAGR2011BTL,"Domaine Didier Dagueneau, Pouilly Fume, Buisson Renard",2011,Domaine Didier Dagueneau,White,Loire,Pouilly-Fume,GBP,IB,6,75,1106732,1547053,Wine,https://bordeauxindex.com/fine-wine/france/loire/dagr-2011,101.33,1,0
MONVC17B,"Domaine de Montille, Volnay Premier Cru, Champans",2017,Domaine de Montille,Red,Burgundy,Volnay,GBP,IB,6,75,1048212,1032726,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/monvc-2017,102.33,1,0
TLBNL16B,"Thibault Liger-Belair, Nuits-Saint-Georges Premier Cru, Les Saint-Georges",2016,Thibault Liger-Belair,Red,Burgundy,Nuits-Saint-Georges,GBP,IB,6,75,1225897,905355,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/tlbnl-2016,102.5,1,0
TRACP17B,"Trapet Pere et Fils, Gevrey-Chambertin Premier Cru, Clos Prieur",2017,Trapet Pere et Fils,Red,Burgundy,Gevrey-Chambertin,GBP,IB,6,75,1058653,903401,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/tracp-2017,103.33,2,0
LELA12B,"Chateau Leoville Las Cases 2eme Cru Classe, Saint-Julien",2012,Chateau Leoville Las Cases,Red,Bordeaux,Saint-Julien,GBP,IB,6,75,1012374,1396970,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lela-2012,105.0,3,0
MINMR16B,"Perrot-Minot, Morey-Saint-Denis Premier Cru, La Riotte Vieilles Vignes",2016,Perrot-Minot,Red,Burgundy,Morey-Saint-Denis,GBP,IB,6,75,1050992,902555,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/minmr-2016,105.0,2,0
DUJM2021BTL,"Domaine Dujac, Morey-Saint-Denis",2021,Domaine Dujac,Red,Burgundy,Morey-Saint-Denis,GBP,IB,6,75,1765456,1736469,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/dujm-2021,105.0,1,0
VLINM20B,"Lignier-Michelot, Nuits-Saint-Georges Premier Cru, Aux Murgers",2020,Lignier-Michelot,Red,Burgundy,Nuits-Saint-Georges,GBP,IB,6,75,1549953,908349,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/vlinm-2020,105.5,1,0
LELA17B,"Chateau Leoville Las Cases 2eme Cru Classe, Saint-Julien",2017,Chateau Leoville Las Cases,Red,Bordeaux,Saint-Julien,GBP,IB,6,75,1012374,1396966,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lela-2017,105.83,5,0
DUROGC19B,"Domaine Duroche, Gevrey-Chambertin",2019,Domaine Duroche,Red,Burgundy,Gevrey-Chambertin,GBP,IB,6,75,1258617,901637,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/durogc-2019,106.83,1,0
LAMCV14B,"Domaine Nicole Lamarche, Clos de Vougeot Grand Cru",2014,Domaine Nicole Lamarche,Red,Burgundy,Clos de Vougeot,GBP,IB,6,75,1040157,906219,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/lamcv-2014,108.33,3,0
